M_G,M_G_ext,M_bp,M_bp_ext,M_rp,M_rp_ext,bp-rp,bp-rp_ext,logTeff,logLum,logAge,logMass
1.709396550734648,1.6965445507346484,1.8518995507346476,1.8366063507346473,1.436362550734648,1.4266453507346482,0.4155369999999996,0.40996099999999913,3.86664172056604,1.1752239181399715,9.072249897613515,0.220108088040055
1.530999899487707,1.5291098994877066,1.6736948994877068,1.6714458994877068,1.2569758994877063,1.2555468994877064,0.4167190000000005,0.41589900000000046,3.8654001181793016,1.2829657197504736,9.083502619830268,0.220108088040055
1.9969306853933624,1.986913685393362,2.154512685393363,2.142592985393363,1.7036526853933625,1.6960789853933624,0.4508600000000005,0.4465140000000005,3.853819845856763,1.090042369173598,8.971275848738106,0.167317334748176
2.4499409945361466,2.449562994536146,2.584507994536147,2.584058194536147,2.1949659945361466,2.1946801945361463,0.3895420000000005,0.38937800000000067,3.869055618701908,0.9026593334225368,8.90687353472207,0.1903316981702915
2.6273999962875942,2.6117129962875945,2.805900996287594,2.7872342962875942,2.3031659962875937,2.291305296287594,0.5027350000000004,0.4959290000000003,3.841547165256553,0.8284123490220151,8.931457870689005,0.1398790864012364
3.255199553348751,3.2504745533487505,3.451424553348751,3.4458020533487517,2.910008553348751,2.9064360533487505,0.5414159999999999,0.5393660000000011,3.826722520168992,0.602549740403123,9.122215878272826,0.1172712956557642
2.382047862006589,2.363525862006589,2.4669428620065883,2.444902662006588,2.2039188620065886,2.189914662006589,0.2630239999999997,0.2549879999999991,3.91365493508662,0.9424328581813716,8.439332693830263,0.2329961103921538
3.299235814353988,3.2990468143539884,3.524140814353988,3.5239159143539878,2.915123814353988,2.914980914353988,0.6090169999999997,0.6089349999999998,3.80962704189405,0.557579353759537,9.393575203269588,0.093421685162235
3.2301348445737714,3.2291898445737717,3.4176098445737715,3.416485344573771,2.893409844573771,2.892695344573771,0.5242000000000004,0.52379,3.828981954007923,0.5871430146893613,9.03181227133037,0.1139433523068367
2.643874017701897,2.6421730177018974,2.867764017701897,2.865739917701897,2.2630930177018973,2.2618069177018976,0.6046709999999997,0.6039329999999996,3.809492376937342,0.8170614411360053,9.426348573787507,0.1492191126553798
3.6952371456159323,3.6948591456159328,3.9210471456159315,3.9205973456159313,3.3101971456159314,3.309911345615931,0.6108500000000001,0.6106860000000003,3.806519134080705,0.3982325203918783,9.28330122870355,0.0718820073061253
3.239165846151997,3.2367088461519975,3.4283778461519976,3.4254541461519974,2.898573846151997,2.896716146151997,0.5298040000000004,0.5287380000000006,3.8296253533580495,0.5848387920697664,8.968949680981343,0.1105897102992489
3.4710929716795693,3.4710929716795693,3.681845971679569,3.681845971679569,3.1013159716795693,3.1013159716795693,0.5805299999999995,0.5805299999999995,3.817763632280368,0.4820153331083167,9.152288344383056,0.093421685162235
3.219989185109263,3.219422185109263,3.4117871851092634,3.411112485109263,2.8760441851092633,2.8756154851092637,0.5357430000000001,0.5354969999999994,3.827110687466011,0.5881545492108926,9.02694162795903,0.1105897102992489
3.5209063393308657,3.519961339330866,3.736387339330866,3.7352628393308667,3.1440513393308667,3.143336839330866,0.5923359999999995,0.5919260000000008,3.820004306808318,0.4702956097440273,9.074084689028243,0.093421685162235
2.171095726030461,2.171095726030461,2.2873937260304613,2.2873937260304613,1.9413277260304609,1.9413277260304609,0.34606600000000043,0.34606600000000043,3.885587356189656,1.0051593980690678,8.785329835010767,0.2095150145426309
2.8168892674713533,2.8151882674713535,3.034285267471353,3.0322611674713533,2.438893267471353,2.437607167471353,0.5953920000000004,0.5946540000000002,3.809290301176316,0.7472197668728107,9.45117215751254,0.1172712956557642
1.9126690170847942,1.9122910170847938,2.1249840170847936,2.1245342170847934,1.5431110170847937,1.5428252170847934,0.5818729999999999,0.581709,3.821251431545941,1.0992733940872967,9.31069331234336,0.1238516409670858
3.209694860905561,3.209505860905561,3.4024968609055612,3.402271960905561,2.8658348609055615,2.8656919609055613,0.5366619999999998,0.5365799999999998,3.8295610562993927,0.5896496559483141,8.979548374704095,0.1139433523068367
3.3215409213196327,3.3209739213196325,3.559233921319633,3.5585592213196335,2.9196679213196326,2.919239221319633,0.6395660000000003,0.6393200000000006,3.8009918612601714,0.5484022563514657,9.507855871695831,0.1172712956557642
2.371150567058775,2.371150567058775,2.465402567058775,2.465402567058775,2.177384567058775,2.177384567058775,0.2880180000000001,0.2880180000000001,3.910410939914688,0.944633316594237,8.45178643552429,0.2304489213782739
2.254689944742884,2.254500944742884,2.466538944742884,2.4663140447428837,1.8686069447428837,1.8684640447428835,0.5979320000000001,0.5978500000000002,3.813447544264821,0.9694891118319316,9.410439786210349,0.143014800254095
2.782865001490813,2.781353001490813,2.948788001490813,2.9469888014908134,2.475613001490813,2.4744698014908133,0.47317500000000035,0.47251900000000013,3.8529067587969537,0.7722647238421968,8.815577748324268,0.1553360374650618
2.551444052068704,2.521960052068704,2.4847200520687043,2.4496356520687046,2.118588052068704,2.0962956520687035,0.36613200000000035,0.3533400000000011,3.8796119070658506,0.8731995638802363,8.60422605308447,0.1931245983544616
3.4809791370250664,3.4804121370250662,3.700775137025067,3.7001004370250676,3.103154137025067,3.102725437025067,0.5976210000000002,0.5973750000000004,3.813180532586012,0.4813817943480382,9.212720154417845,0.0863598306747482
2.966982552654849,2.966793552654849,3.191262552654849,3.191037652654849,2.583025552654849,2.582882652654849,0.6082369999999999,0.608155,3.806722503076181,0.6880878336432483,9.472610197596044,0.1139433523068367
3.673817892640029,3.673817892640029,3.9004928926400284,3.9004928926400284,3.2859268926400285,3.2859268926400285,0.614566,0.614566,3.806383501824168,0.4109514896433874,9.32960124835652,0.0755469613925307
1.6986418600940754,1.6984528600940756,1.831461860094075,1.831236960094075,1.4414108600940754,1.4412679600940752,0.3900509999999997,0.3899689999999998,3.875177059814704,1.2044445778785835,8.998695158311655,0.2174839442139062
3.108981174008764,3.108981174008764,3.3493891740087633,3.3493891740087633,2.7280451740087637,2.7280451740087637,0.6213439999999997,0.6213439999999997,3.811709026696191,0.62762734809427,9.313234291694725,0.0899051114393979
2.438015084644098,2.438015084644098,2.666175084644098,2.666175084644098,2.058073084644098,2.058073084644098,0.6081019999999997,0.6081019999999997,3.811976944336954,0.9089383250635192,9.427323786357247,0.1335389083702175
3.0741216094247488,3.073932609424749,3.279535609424749,3.279310709424749,2.6828346094247495,2.6826917094247493,0.5967009999999995,0.5966189999999996,3.812512284289983,0.4705778253014612,9.32776748990273,0.093421685162235
3.38249771549144,3.3823087154914404,3.5803427154914402,3.58011781549144,3.03028971549144,3.03014681549144,0.5500530000000001,0.5499710000000002,3.821709997298377,0.5178008090615844,9.072249897613515,0.0969100130080564
2.883980299271423,2.8834132992714228,3.066187299271423,3.0655125992714227,2.553827299271423,2.553398599271423,0.5123600000000001,0.5121139999999995,3.836956737059551,0.7166013561105528,8.901458321396113,0.1271047983648076
3.474940180472016,3.474373180472016,3.7015271804720165,3.700852480472017,3.0867691804720163,3.086340480472016,0.6147580000000001,0.6145120000000013,3.812579155409047,0.4853764369667498,9.228913405994687,0.0863598306747482
2.666125626729472,2.6644246267294722,2.807220626729472,2.805196526729472,2.389495626729472,2.3882095267294723,0.4177249999999999,0.4169869999999998,3.869055618701908,0.8099012253177681,8.648360010980932,0.1789769472931694
3.6887311523267847,3.647151152326785,3.904745152326786,3.8552671523267854,3.3142461523267857,3.282808152326786,0.5904990000000003,0.5724589999999994,3.8222988712623662,0.4072197366210501,8.926342446625656,0.0899051114393979
3.1272584904779057,3.1272584904779057,3.328327490477905,3.328327490477905,2.7735254904779056,2.7735254904779056,0.5548019999999996,0.5548019999999996,3.8205954965444895,0.6260941974138856,9.273232834043046,0.1139433523068367
2.7619208332640586,2.7605978332640584,2.9373928332640586,2.935818533264059,2.4430148332640584,2.442014533264058,0.4943780000000002,0.4938040000000008,3.843481943039958,0.7694253026259595,8.913813852383717,0.143014800254095
3.8856214381846375,3.885243438184638,4.125538438184638,4.1250886381846374,3.4811244381846365,3.480838638184636,0.6444140000000012,0.6442500000000013,3.807196660710948,0.3197289759608472,9.17435059747938,0.0681858617461616
2.358416058939146,2.357849058939146,2.5790440589391466,2.5783693589391463,1.9774510589391463,1.9770223589391467,0.6015930000000003,0.6013469999999996,3.8063156698081135,0.930924999201866,9.456062224454952,0.1367205671564068
3.4788841094232374,3.4786951094232377,3.703662109423237,3.703437209423237,3.088649109423238,3.0885062094232376,0.6150129999999994,0.6149309999999995,3.809020720483673,0.4773507187228251,9.315550534421904,0.08278537031645
2.061749884840644,1.8961858848406443,2.1418028848406436,1.9447904848406434,1.8850158848406435,1.759835484840644,0.2567870000000001,0.18495499999999954,3.896085085423285,1.092076548485678,8.630427875025024,0.2174839442139062
2.0740322209789026,2.070819220978903,2.181699220978902,2.1778759209789023,1.860025220978902,1.857595920978902,0.3216739999999998,0.32028000000000034,3.89614025144202,1.065003247958676,8.696356388733331,0.220108088040055
3.408805360175392,3.408805360175392,3.6148073601753916,3.6148073601753916,3.047575360175392,3.047575360175392,0.5672319999999997,0.5672319999999997,3.82033284489941,0.5118784834903809,9.119255889277936,0.0969100130080564
3.2185248292823827,3.218335829282383,3.4200668292823826,3.4198419292823825,2.878036829282382,2.877893929282382,0.5420300000000005,0.5419480000000005,3.833911715071378,0.5938245905246481,8.89097959698969,0.1172712956557642
2.7102844686094727,2.710095468609473,2.869121468609473,2.8688965686094727,2.422618468609473,2.4224755686094728,0.44650299999999987,0.44642099999999996,3.861653870213911,0.8010597745524477,8.808210972924222,0.1702617153949573
3.1801640428021125,3.1512470428021127,3.382919042802113,3.3485093428021138,2.821522042802113,2.799658342802113,0.5613970000000004,0.5488510000000009,3.828981954007923,0.6067900975170566,8.937517892017347,0.1072099696478683
2.3967470715244152,2.3967470715244152,2.6362950715244153,2.6362950715244153,2.0409850715244158,2.0409850715244158,0.5953099999999996,0.5953099999999996,3.814846668604463,0.9070844957019992,9.377670439334324,0.1139433523068367
2.243781213454275,2.2398122134542753,2.469693213454274,2.464970313454274,1.8618762134542743,1.8588753134542744,0.6078169999999998,0.6060949999999998,3.808885867359812,1.011795229013033,9.422753941301348,0.1522883443830564
2.109539803811802,2.1091618038118014,2.282431803811802,2.2819820038118017,1.7921368038118022,1.7918510038118018,0.4902949999999997,0.4901309999999999,3.8429834701222174,1.0283789087378774,9.191451014464896,0.1818435879447725
2.421153448389,2.402064448389,2.5883484483890005,2.565633548389,2.111259448389,2.096826548389,0.4770890000000003,0.468807,3.847202363980924,0.9070884761279144,9.088136088700551,0.167317334748176
2.7289232999729265,2.725521299972926,2.9044272999729266,2.900379099972927,2.407060299972927,2.4044880999729266,0.49736699999999967,0.4958910000000003,3.8419848045901137,0.7747708990052184,8.905256048748452,0.1367205671564068
2.7184748200879456,2.7162068200879457,2.9133838200879456,2.9106850200879455,2.3698898200879457,2.3681750200879454,0.5434939999999999,0.54251,3.827821427682802,0.792166827863394,9.214843848047698,0.1303337684950061
3.6542301774432486,3.653852177443248,3.8851841774432483,3.884734377443248,3.2546011774432486,3.2543153774432483,0.6305829999999997,0.6304189999999998,3.805296916157985,0.4168070048890234,9.305995882770803,0.0718820073061253
2.862409010617152,2.8620310106171516,3.041998010617152,3.041548210617152,2.5423620106171514,2.542076210617151,0.49963600000000064,0.4994720000000008,3.8416097121684354,0.7304063433388825,8.932473764677153,0.1398790864012364
3.3200481164657223,3.319670116465722,3.521702116465722,3.5212523164657217,2.9653631164657224,2.965077316465722,0.5563389999999995,0.5561749999999996,3.8232133132826673,0.5480992591958487,9.072617476545236,0.1038037209559568
1.6144585711582407,1.546229571158241,1.83777957115824,1.7565906711582402,1.2277845711582405,1.1761976711582403,0.6099949999999996,0.5803929999999999,3.806519134080705,1.2235116199302396,9.325720858019412,0.2013971243204515
3.384104178798543,3.383915178798542,3.6142591787985427,3.6140342787985436,2.990213178798542,2.990070278798542,0.6240460000000008,0.6239640000000017,3.810434155922673,0.5118651335910442,9.305995882770803,0.0863598306747482
2.9041819291689475,2.9039929291689477,3.0926929291689476,3.0924680291689475,2.565689929168948,2.5655470291689477,0.5270029999999997,0.5269209999999998,3.833465860170693,0.7127296263400753,8.998695158311655,0.1238516409670858
3.472127305952343,3.472127305952343,3.6796533059523426,3.6796533059523426,3.107502305952343,3.107502305952343,0.5721509999999999,0.5721509999999999,3.8222988712623662,0.4814256433859749,9.031004281363536,0.0969100130080564
1.8401840740555704,1.8399950740555706,1.9558560740555704,1.9556311740555703,1.6106970740555706,1.6105541740555704,0.34515899999999977,0.34507699999999986,3.88924566089298,1.1464972461505898,8.815577748324268,0.2174839442139062
1.228869589409043,1.191825589409043,1.3999935894090427,1.3559131894090424,0.9244185894090426,0.8964101894090426,0.4755750000000001,0.4595029999999998,3.848681654023951,1.386568803762217,9.112605001534574,0.2624510897304294
3.623509098732238,3.623320098732238,3.8425490987322384,3.8423241987322383,3.2426540987322383,3.242511198732238,0.5998950000000001,0.5998130000000002,3.8107028609471167,0.4196901697108438,9.200850498091077,0.0791812460476248
3.0421643704963675,3.0421643704963675,3.2195913704963672,3.2195913704963672,2.7186913704963667,2.7186913704963667,0.5009000000000006,0.5009000000000006,3.839226574013436,0.6574737510475679,8.978636948384475,0.1367205671564068
1.9687836536358168,1.968594653635817,2.1343666536358175,2.1341417536358174,1.6673236536358171,1.667180753635817,0.4670430000000003,0.4669610000000004,3.851258348719076,1.077981770787547,9.095866453478544,0.1643528557844371
2.5915446875558352,2.5779366875558356,2.7946196875558353,2.7784268875558356,2.234774687555835,2.2244858875558355,0.5598450000000001,0.553941,3.823082796532804,0.8391556950932989,9.104487111312396,0.0718820073061253
2.4990968510106377,2.493615851010638,2.6439058510106372,2.6373837510106375,2.231408851010637,2.2272647510106367,0.4124970000000001,0.4101190000000008,3.866759783495108,0.8778311722711769,8.940018155007664,0.1931245983544616
2.4789707975963724,2.4634727975963724,2.589067797596373,2.5706259975963732,2.2574377975963724,2.245719997596372,0.33163000000000054,0.32490600000000125,3.891704676239183,0.8936103427156815,8.722633922533813,0.2148438480476978
2.7534944631979092,2.7533054631979095,2.9079804631979096,2.9077555631979095,2.4673354631979096,2.4671925631979095,0.44064499999999995,0.44056300000000004,3.8605176774617465,0.7786152270615434,8.764922984649889,0.1702617153949573
2.637452028577888,2.637452028577888,2.8486250285778887,2.8486250285778887,2.271295028577889,2.271295028577889,0.5773299999999999,0.5773299999999999,3.829046336853183,0.8205379697215722,9.292920299600006,0.143014800254095
2.7967539063080364,2.7965649063080367,3.0304569063080367,3.0302320063080366,2.397884906308036,2.397742006308036,0.6325720000000006,0.6324900000000007,3.802636918082811,0.7571859677659676,9.377852419006755,0.0681858617461616
3.0248968350352774,3.024518835035277,3.1956488350352767,3.1951990350352766,2.7112038350352767,2.7109180350352764,0.484445,0.4842810000000002,3.8453461374114086,0.6657990215214461,9.03822263836872,0.1553360374650618
0.6800634596057442,0.5986044596057445,0.8113264596057439,0.7143945596057435,0.4229154596057443,0.36132555960574386,0.3884109999999996,0.35306899999999963,3.873029812061044,1.60258091901893,8.67486114073781,0.187520720836463
2.646155695347656,2.6450216953476557,2.824707695347656,2.8233582953476564,2.3196346953476557,2.3187772953476555,0.5050730000000003,0.5045810000000008,3.827175348298693,0.8183108961295873,9.241795431295198,0.220108088040055
3.5704339365403683,3.5694889365403686,3.7972279365403683,3.7961034365403687,3.1843969365403684,3.1836824365403684,0.6128309999999999,0.6124210000000003,3.814114356129125,0.4436896853361003,9.37254380075907,0.1072099696478683
3.3912356472749687,3.391046647274969,3.5537256472749688,3.5535007472749687,2.964837647274969,2.9646947472749687,0.5888879999999999,0.5888059999999999,3.8340390181594666,0.5661299476188894,9.222976449893393,0.1398790864012364
2.553715265362751,2.553715265362751,2.726964265362751,2.726964265362751,2.236433265362751,2.236433265362751,0.49053099999999983,0.49053099999999983,3.845656059983544,0.8522333761148007,8.767897616018091,0.1398790864012364
2.9997531498799654,2.9997531498799654,3.2153021498799648,3.2153021498799648,2.629006149879965,2.629006149879965,0.5862959999999999,0.5862959999999999,3.809896246602439,0.6698767315404477,9.315760490665737,0.08278537031645
3.4324199555724597,3.43204195557246,3.640012955572459,3.639563155572459,3.0680249555724597,3.0677391555724594,0.5719879999999993,0.5718239999999994,3.821840927200454,0.5122842635405602,9.341038631677522,0.1492191126553798
2.750907663151704,2.717076663151704,2.964301663151704,2.9240445631517042,2.379721663151704,2.3541425631517043,0.5845799999999999,0.5699019999999999,3.815644149131965,0.7749051317648603,9.136086097384098,0.0863598306747482
2.890030913930289,2.8853059139302895,3.0470219139302888,3.0413994139302885,2.598446913930289,2.594874413930289,0.44857499999999995,0.4465249999999994,3.851074805228887,0.7219041391525901,9.131939295210424,0.187520720836463
