RA,DEC,Star_name,Cluster_name,Age_Myr,DistancePC,V,B-V,V-I,J,H,Ks,2mass_quality,V-Ks,spectral_type,ref,binarity,L_X,L_X_err,L_x_upper_lim,Lx_ref,P_rot,P_rot_err,P_rot_upper_lim,P_rot_ref,data_origin,Mass,Radius,Teff,d(r),Lbol,log(Lx/Lbol),HD,HIP,Gliese,var_name,2mass_name,logTeff,logLum,logMass,logAge_wright,logA_boss,e_logA_boss,E_logA_boss,age_up_diff,age_lo_diff,logA_err,logAge
56.245682,23.388947,HII513,Pleiades,125,133,13.850,1.310,-,11.274,10.389,10.480,-,3.253,-,-,-,29.17,0.307,-,M99,5.838,2.719e-05,-,H10,ME,0.663,0.5662,4153,0.661,0.1101,-3.458,-,-,-,-,-,3.6183619311098782,-0.9582126810282482,-0.17848647159522685,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.299938,24.586178,HII554,Pleiades,125,133,13.820,1.320,-,11.411,10.755,10.556,-,3.147,-,-,-,29.312,0.092,-,S94,4.333,4.584e-04,-,H10,ME,0.655,0.559,4135,0.661,0.1063,-3.3,-,-,-,-,-,3.6164755138885654,-0.9734667354767033,-0.1837587000082169,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.319359,24.575708,HCG181,Pleiades,125,133,16.180,1.570,2.480,12.316,11.651,11.430,-,4.633,-,-,-,29.554,0.069,-,S94,0.856,4.845e-05,-,H10,ME,0.44,0.382,3741,0.45,0.03335,-2.555,-,-,-,V0441_Tau,-,3.572987708198205,-1.4769041617474323,-0.3565473235138126,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.320770,25.263279,HCG178,Pleiades,125,133,16.200,1.650,2.680,12.027,11.421,11.179,-,4.904,-,-,-,29.394,0.139,-,S94,0.688,2.456e-05,-,H10,ME,0.478,0.4061,3795,0.567,0.04034,-2.798,-,-,-,V0520_Tau,-,3.5792117802314993,-1.3942641061232535,-0.3205721033878811,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.347889,24.850800,HII624,Pleiades,125,133,15.280,1.530,2.140,11.925,11.212,11.037,-,4.126,-,-,-,29.083,0.185,-,S94,1.248,7.053e-05,-,H10,ME,0.53,0.4459,3878,0.567,0.05431,-3.238,-,-,-,OS_Tau,-,3.5886078047426864,-1.2651201972073725,-0.27572413039921095,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.375916,24.312651,HII673,Pleiades,125,133,15.740,1.536,2.390,12.050,11.352,11.129,-,4.494,-,-,-,29.35,0.211,-,M90,2.193,1.091e-04,-,H10,ME,0.503,0.4233,3833,0.567,0.0456,-2.895,-,-,-,-,-,3.5835388192543522,-1.341035157335565,-0.29843201494407257,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.402985,24.651888,HCG194,Pleiades,125,133,16.660,1.607,2.830,12.255,11.601,11.354,-,5.189,-,-,-,29.254,0.092,-,S94,0.333,3.450e-06,-,H10,ME,0.439,0.3814,3739,0.45,0.03317,-2.853,-,-,-,V0443_Tau,-,3.5727554651542195,-1.4792545284805176,-0.35753547975787864,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.433640,24.074102,HII762,Pleiades,125,133,14.230,1.400,1.720,11.512,10.828,10.638,-,3.475,-,-,-,29.383,0.092,-,S94,3.838,6.011e-04,-,H10,ME,0.623,0.527,4052,0.625,0.08907,-3.152,-,-,-,V0787_Tau,-,3.607669436688243,-1.050268547684293,-0.20551195334083036,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.453922,23.852869,HII793,Pleiades,125,133,14.270,1.470,1.760,11.500,10.854,10.701,-,3.452,-,-,-,28.852,0.600,-,M96,0.904,6.495e-05,-,H10,ME,0.615,0.5188,4030,0.625,0.08463,-3.662,-,-,-,OW_Tau,-,3.6053050461411096,-1.0724756591249713,-0.21112488422458325,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.488621,25.186930,SK497,Pleiades,125,133,16.292,1.557,2.542,12.375,11.754,11.448,-,4.727,-,-,-,29.004,0.352,-,S94,0.826,2.737e-05,-,H10,ME,0.434,0.3779,3732,0.45,0.03216,-3.089,-,-,-,-,-,3.571941635074462,-1.4926839599235864,-0.3625102704874893,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.531269,24.374380,HII890,Pleiades,125,133,14.710,1.330,1.880,11.706,11.042,10.860,-,3.733,-,-,-,29.072,0.139,-,S94,5.173,1.831e-05,-,H10,ME,0.571,0.4801,3945,0.625,0.06753,-3.343,-,-,-,V0638_Tau,-,3.596047007545439,-1.1705032502798176,-0.24336389175415196,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.541225,24.673626,HII906,Pleiades,125,133,15.200,1.520,2.390,11.468,10.853,10.593,-,4.49,-,-,-,29.564,0.092,-,S94,2.0,4.816e-05,-,H10,ME,0.593,0.4989,3982,0.625,0.07478,-2.896,-,-,-,OX_Tau,-,3.6001012556913907,-1.1262145391817993,-0.22694530663573742,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.553612,24.054377,HII930,Pleiades,125,133,14.200,1.260,1.720,11.428,10.785,10.600,-,3.483,-,-,-,29.202,0.115,-,S94,1.391,2.416e-05,-,H10,ME,0.628,0.5325,4066,0.625,0.09202,-3.347,-,-,-,V1189_Tau,-,3.60916737430202,-1.0361177710712226,-0.20204035626280387,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.585312,24.785480,HII974,Pleiades,125,133,13.960,1.340,1.620,11.340,10.688,10.538,-,3.305,-,-,-,28.981,0.280,-,S94,6.578,2.366e-05,-,H10,ME,0.649,0.5525,4118,0.625,0.1028,-3.617,-,-,-,-,-,3.6146863422820124,-0.9880068853407431,-0.18775530319963077,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.605766,24.160105,HCG219,Pleiades,125,133,15.830,1.545,2.460,12.021,11.369,11.136,-,4.577,-,-,-,29.113,0.139,-,S94,0.322,1.700e-06,-,H10,ME,0.499,0.42,3827,0.567,0.04435,-3.119,-,-,-,OZ_Tau,-,3.5828584622244994,-1.3531063758322548,-0.3018994543766101,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.629910,24.117350,HII1061,Pleiades,125,133,14.210,1.390,1.820,11.290,10.650,10.338,-,3.755,-,-,-,29.564,0.092,-,S94,2.424,2.384e-04,-,H10,ME,0.66,0.5637,4147,0.661,0.1088,-3.059,-,-,-,PP_Tau,-,3.617734035364018,-0.9633711046378389,-0.1804560644581313,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.636982,23.305323,HII1081,Pleiades,125,133,14.610,1.420,1.890,11.637,10.955,10.782,-,3.711,-,-,-,29.15,0.170,-,M99,6.8,3.252e-03,-,H10,ME,0.587,0.4938,3972,0.625,0.07282,-3.298,-,-,-,-,-,3.5990092398233435,-1.137749325402075,-0.23136189875238555,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.647205,23.411737,HII1103,Pleiades,125,133,14.770,1.480,1.920,11.692,10.974,10.723,-,3.93,-,-,-,29.24,0.167,-,M99,0.743,6.340e-06,-,H10,ME,0.592,0.4973,3979,0.625,0.07418,-3.216,-,-,-,PR_Tau,-,3.599773939146388,-1.1297131710074086,-0.22767829327708025,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.649624,23.967031,HII1094,Pleiades,125,133,14.020,1.400,-,11.511,10.829,10.656,-,3.247,-,-,-,29.654,0.069,-,S94,5.452,1.033e-03,-,H10,ME,0.632,0.5358,4075,0.625,0.09382,-2.904,-,-,-,V0448_Tau,-,3.6101276130759956,-1.0277045713888604,-0.19928292171761497,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.737892,23.250679,HCG247,Pleiades,125,133,15.470,1.517,2.230,12.007,11.348,11.128,-,4.225,-,-,-,29.14,0.272,-,M99,1.209,7.171e-05,-,H10,ME,0.513,0.4319,3850,0.567,0.04889,-3.135,-,-,-,V0453_Tau,-,3.5854607295085006,-1.3107799627361645,-0.2898826348881837,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.764931,24.159710,HII1280,Pleiades,125,133,14.560,1.360,1.840,11.603,10.885,10.717,-,3.726,-,-,-,29.494,0.069,-,S94,0.302,8.600e-07,-,H10,ME,0.6,0.5048,3994,0.625,0.07712,-2.979,-,-,-,V0535_Tau,-,3.6014080605346837,-1.1128329791052256,-0.22184874961635637,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.765728,23.616325,HII1286,Pleiades,125,133,15.350,1.680,2.460,11.561,10.851,10.596,-,4.637,-,-,-,29.38,0.244,-,M90,2.454,1.730e-04,-,H10,ME,0.584,0.4912,3967,0.625,0.07182,-3.062,-,-,-,QQ_Tau,-,3.5984622004741507,-1.1437545992099458,-0.2335871528876005,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
56.780609,23.226339,HII1305,Pleiades,125,133,13.520,1.190,1.430,11.178,10.271,10.397,-,3.006,-,-,-,29.41,0.175,-,M99,0.389,8.200e-07,-,H10,ME,0.698,0.6012,4244,0.661,0.129,-3.286,-,-,-,V0644_Tau,-,3.627775375229303,-0.889410289700751,-0.15614457737683893,8.096910013008056,7.937,7.966,7.925,0.012000000000000455,0.028999999999999915,0.012000000000000455,7.937
