RA,DEC,Star_name,Cluster_name,Age_Myr,DistancePC,V,B-V,V-I,J,H,Ks,2mass_quality,V-Ks,spectral_type,ref,binarity,L_X,L_X_err,L_x_upper_lim,Lx_ref,P_rot,P_rot_err,P_rot_upper_lim,P_rot_ref,data_origin,Mass,Radius,Teff,d(r),Lbol,log(Lx/Lbol),HD,HIP,Gliese,var_name,2mass_name,logTeff,logLum,logMass,logAge_wright,logA_boss,e_logA_boss,E_logA_boss,age_up_diff,age_lo_diff,logA_err,logAge
122.437458,-49.106667,-,NGC2547,40,407,18.16,-,2.770,13.860,13.250,13.002,AAA,5.012,-,-,-,29.648,0.090,-,J11,1.273,-,-,I08,J10,0.516,0.54,3802,0.441,0.0698,-2.782,-,-,-,-,08094499-4906241,3.5800121125294244,-1.1561445773768388,-0.28735029837278864,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.439833,-49.293472,-,NGC2547,40,407,16.30,-,1.900,13.149,12.460,12.245,AAA,3.909,-,-,-,29.302,0.133,-,J11,0.272,-,-,I08,J10,0.729,0.7016,4189,0.584,0.1721,-3.519,-,-,-,-,08094556-4917364,3.6221103603612197,-0.7642191296724397,-0.1372724716820254,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.445708,-49.217389,-,NGC2547,40,407,15.59,-,1.590,12.806,12.170,12.007,AAA,3.437,-,-,-,30.407,0.073,-,J11,0.981,-,-,I08,J10,0.794,0.7722,4441,0.638,0.24,-2.559,-,-,-,-,08094698-4913026,3.647480773173676,-0.619788758288394,-0.10017949757290372,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.483542,-49.187833,-,NGC2547,40,407,20.27,-,3.050,15.463,15.029,14.556,AAA,5.568,-,-,-,28.629,0.313,-,J11,0.609,-,-,I08,J10,0.193,0.3335,3316,0.0,0.01552,-3.148,-,-,-,-,08095604-4911161,3.520614521878236,-1.8091082830778304,-0.7144426909922262,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.485167,-49.369750,-,NGC2547,40,407,15.93,-,1.640,13.206,12.499,12.273,AAA,3.511,-,-,-,29.62,0.090,-,J11,5.087,-,-,I08,J10,0.74,0.7137,4232,0.584,0.1837,-3.229,-,-,-,-,08095644-4922109,3.6265456590271294,-0.7358908436941917,-0.13076828026902382,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.507500,-49.262611,-,NGC2547,40,407,17.59,-,2.380,13.885,13.154,12.986,AAA,4.458,-,-,-,29.538,0.084,-,J11,6.469,-,-,I08,J10,0.544,0.5574,3838,0.441,0.0782,-2.941,-,-,-,-,08100180-4915454,3.5841049703994527,-1.106793246940152,-0.26440110030182007,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.517167,-49.266028,-,NGC2547,40,407,18.59,-,2.660,14.462,13.809,13.522,AAA,4.922,-,-,-,28.922,0.132,-,J11,1.619,-,-,I08,J10,0.394,0.4726,3662,0.312,0.04371,-3.304,-,-,-,-,08100412-4915577,3.5637183399656776,-1.3594191935103475,-0.40450377817442584,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.521167,-49.032667,-,NGC2547,40,407,16.99,-,2.120,13.627,12.964,12.761,AAA,4.083,-,-,-,29.094,0.371,-,J11,5.857,-,-,I08,J10,0.622,0.6084,3944,0.524,0.1048,-3.512,-,-,-,-,08100508-4901575,3.5959369062691735,-0.9796387173522921,-0.20620961530918128,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.522583,-49.132889,-,NGC2547,40,407,18.49,-,2.730,14.285,13.720,13.377,AAA,4.967,-,-,-,29.283,0.158,-,J11,0.486,-,-,I08,J10,0.424,0.4896,3698,0.312,0.04969,-2.998,-,-,-,-,08100542-4907585,3.567966906823154,-1.3037310032544673,-0.3726341434072674,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
122.529500,-49.216583,-,NGC2547,40,407,18.79,-,2.800,14.589,13.847,13.608,AAA,5.036,-,-,-,29.501,0.088,-,J11,1.555,-,-,I08,J10,0.369,0.4577,3626,0.312,0.03983,-2.685,-,-,-,-,08100708-4912597,3.5594277997594896,-1.399789693590672,-0.4329736338409397,7.6020599913279625,7.432,7.449,7.414,0.018000000000000682,0.01699999999999946,0.01699999999999946,7.432
